,Unnamed: 0,S.No,URL,Title,Description,Class,ProcessedListings
10,10,10,https://newyork.craigslist.org/brx/hss/d/bronx-help-me-help/7411497770.html,Help Me Help U (Bronx),"College Student *** Services is all done In Sexy lingerie ', '', '**I Travel AnyWhere Just Provide Uber/Lyft ', '300$Hr/PerTask', '', ' Email me  / or text FIRST!!!', '', '    '",Others,help help u bronx colleg student servic done sexi lingeri travel anywher provid uber lyft 300 hr pertask email text first
11,11,11,https://newyork.craigslist.org/mnh/hss/d/brooklyn-custom-curtains-for-large-or/7411467422.html,Custom Curtains for Large or Small Windows (Brooklyn),"Customized curtains for loft, studio, apartment, or business. I am a fabricator and designer, able to work with you on materials, color selection, sizing, etc.', '', 'We do the consulting, fabrication, and the installation.', '', ""Let me know what you need and we'll make it."", '', 'You can text or call me, Marie, to make an appointment or get further information.    '",Others,custom curtain larg small window brooklyn custom curtain loft studio apart busi fabric design abl work materi color select size consult fabric instal let know need make text call mari make appoint get inform
12,12,12,https://newyork.craigslist.org/brk/hss/d/brooklyn-professional-tv-mounting-by-ed/7411464084.html,"* PROFESSIONAL TV MOUNTING BY ED- (BKLYN, QNS, MAN.)","Need your TV mounted?', ' $65.00 for basic installation up to 65 inches.  65 inches and over.  80.00', '', 'Wire concealment starting at $30.00.', 'Shelf installation $20.00 and up.', 'LED Light installation behind TV is $50.00', '', 'I am fully vaccinated.', '', '', 'Professional Mounting by Ed', '', '', 'Give me a call or TEXT', '', 'Ed', '', '718-974-0265    '","Installation, Repairs & Rennovation",profession tv mount ed bklyn qn man need tv mount 65 00 basic instal 65 inch 65 inch 80 00 wire conceal start 30 00 shelf instal 20 00 led light instal behind tv 50 00 fulli vaccin profession mount ed give call text ed 718 974 0265
13,13,13,https://newyork.craigslist.org/lgi/hss/d/port-jefferson-station-handyman-service/7411459212.html,handyman service (all long island),"handyman service    service  carpentry,  plumbing. painting, electrical ,  dryall installation', '  ', '', '  212 470-4877', '    '",Handyman & General Services,handyman servic long island handyman servic servic carpentri plumb paint electr dryall instal 212 470 4877
14,14,14,https://newyork.craigslist.org/que/hss/d/name-your-price-professional-hardwood/7411450781.html,"Ã°Å¸ÂÂ  NAME YOUR PRICE - PROFESSIONAL HARDWOOD FLOOR INSTALLATION (Queens, Brooklyn, Manhattan & LI)","Ã¢â€”â€¡Ã¢â€”â€¡Ã¢â€”â€¡EXFLOORATION INCÃ¢â€”â€¡Ã¢â€”â€¡Ã¢â€”â€¡', '', 'The Best 4 Less $$, Hardwood Floors Maintenance &; Installation. NAME YOUR PRICE. Tell me your budget &; what type of flooring you would like installed &; we will work with you. We are an INSURED &; LICENSED BUSINESS. Quality workmanship at great prices. Pictures are of actual job sites.', ' Exflooration nyc', 'NAME YOUR PRICE. TELL ME YOUR BUDGET &; WE WILL WORK WITH YOU', '', 'Free Estimate, Just Contact us today @ 646-209-0666.', '', '* * * Professional Floor Installation &; Service &; Maintenance * * *', '', '* * * Licensed &; Insured Business * * * *', '', '* * * Pictures Are Of Actual Job Sites * * *', '    '",Flooring,name price profession hardwood floor instal queen brooklyn manhattan exfloor inc best 4 le hardwood floor mainten instal name price tell budget type floor would like instal work insur licens busi qualiti workmanship great price pictur actual job site exfloor nyc name price tell budget work estim contact u today 646 209 0666 profession floor instal servic mainten licens insur busi pictur actual job site
15,15,15,https://newyork.craigslist.org/mnh/hss/d/new-york-hoarder-filth-feces-fire-flood/7411426879.html,HOARDER + FILTH + FECES + FIRE + FLOOD CLEANUP===SEWAGE + MOLD REMOVAL (NYC Long Island Fairfield Brooklyn Queens Bronx Westchester),"HOARDER + FILTH + FECES + FIRE + FLOOD CLEANUP===SEWAGE + MOLD REMOVAL', '', 'NEW YORK CLEANOUT-Cleanup Cleanout Removal Demolition Decontamination Service', '', 'NEW YORK CLEANOUT is Available Anyday Anytime Anywhere.', '', 'NEW YORK CLEANOUT has 24/7 30 MINUTE EMERGENCY RESPONSE', '', 'Gross Filth Cleanup-Feces Cleanup-Hoarder Cleanup-Mold Cleanup', '', 'Flood Water Cleanup-Sewage Cleanup-Fire Cleanup Smoke Cleanup', '', 'Trash Removal-Junk Removal-Insulation Removal-Furniture Removal', '', 'Carpet Removal-Wood Floor Removal-Tile Floor Removal-Drywall Removal', '', 'Pressure Cleaning-House Power Washing-Building Washing-Deck Washing', '', 'PLEASE CALL 24/7 for a FREE ESTIMATE and SAME DAY SERVICE.', '', 'NEW YORK__NEW JERSEY__CONNECTICUT', '', 'New York City Manhattan NYC NY', 'Brooklyn Bronx Queens Staten Island', 'Long Island Nassau County Suffolk County', 'Westchester County New York', 'Fairfield County Connecticut', 'Northern New Jersey', '', '24/7 FREE ESTIMATES', '24/7 REMOVAL AND CLEANING', '24/7 DEMOLITION CONTRACTOR', '24/7 EMERGENCY SAME DAY SERVICE', '', 'WE REMOVE AND WE CLEAN', '', 'TRASH REMOVAL-RUBBISH REMOVAL', '', 'JUNK REMOVAL-GARBAGE REMOVAL', '', 'YARD CLEAN UP-CONSTRUCTION DEBRIS REMOVAL', '', 'TREE REMOVAL-TREE STUMP REMOVED &; GRINDING', '', 'LEAF RAKING-LEAVES REMOVAL-BRUSH REMOVAL', '', 'FRONT YARD &; BACK YARD LANDSCAPING', '', 'ABOVE GROUND SWIMMING POOL REMOVAL', '', 'SAFE REMOVAL-SIGN REMOVAL-PIANO REMOVAL', '', 'OLD FURNITURE REMOVAL-OFFICE FURNITURE REMOVAL', '', 'SWINGSET REMOVAL-PLAYSET REMOVAL-HOT TUB REMOVAL', '', 'DECK REMOVAL-WOOD SHED REMOVING-METAL SHED REMOVAL', '', 'CHAIN LINK METAL FENCE REMOVAL-WOODEN FENCE REMOVAL', '', 'JACUZZI REMOVAL-SWING SET REMOVER-PLAY SET REMOVAL', '', 'BATT INSULATION REMOVAL-BLOWN IN INSULATION REMOVAL', '', 'FIBERGLASS INSULATION REMOVAL &; REPLACEMENT', '', 'INSULATION REPLACEMENT-INSULATION INSTALLATION SERVICE', '', 'ATTIC BASEMENT &; CRAWL SPACE INSULATION REMOVAL', '', 'CARPET REMOVAL-WOOD FLOOR REMOVAL-TILE FLOOR REMOVAL', '', 'CABINET REMOVAL-WET WALL REMOVAL-WET CEILING REMOVAL', '', 'DRYWALL REMOVAL-SHEETROCK REMOVAL-PLASTER REMOVAL', '', 'KITCHEN CABINET &; COUNTER REMOVAL-BATHROOM VANITY REMOVAL', '', 'INTERIOR DEMOLITION-EXTERIOR DEMOLITION-GUT OUT SERVICE', '', 'HOUSE DEMOLITION-COMMERCIAL BUILDING DEMOLITION SERVICE', '', 'FLOOD CLEANUP-WATER CLEAN UP-MUD CLEAN UP-URINE CLEANUP', '', 'MOLD CLEANUP-MOLD REMEDIATION-MOLD INSPECTION TESTING', '', 'ANIMAL FECES CLEANUP-RACCOON LATRINE CLEANUP-CAT CLEANUP', '', 'ANIMAL WASTE CLEAN UP SERVICE-SQUIRREL CLEANUP SERVICE', '', 'ANIMAL HOARDING CLEANING-ANIMAL DROPPINGS CLEAN UP', '', 'RODENT CLEANUP-MOUSE CLEANUP-RAT CLEANUP-MICE CLEANUP', '', 'BAT GUANO CLEAN UP-PIGEON CLEAN UP-BIRD POOP CLEAN UP', '', 'FLYING SQUIRREL FECES CLEANUP-RACOON FECES CLEAN UP', '', 'GROSS FILTH CLEAN UP-SEWAGE CLEAN UP-SLUDGE CLEAN UP', '', 'FIRE CLEANUP-SMOKE CLEANUP-SOOT CLEANER-ASH CLEANUP', '', 'CRIME SCENE CLEANUP-BLOOD CLEANUP-BODY FLUID CLEANUP', '', 'HOARDING CLEAN OUT-CLUTTER CLEAN OUT-TRASH HOARD CLEANOUT', '', 'CRAWLSPACE CLEANUP-BASEMENT CLEANING-CELLAR DIRT CLEANUP', '', 'HOME CLEAN OUT-CONDOMINIUM CLEANOUT-OFFICE CLEANOUT', '', 'ATTIC CLEANUP-GARAGE CLEANUP-BARN CLEANUP-SHED CLEANUP', '', 'INDUSTRIAL BUILDING CLEANUP-FACTORY &; WAREHOUSE CLEANUP', '', 'REAL ESTATE FORECLOSURE CLEANOUT-TENANT EVICTION CLEANOUT', '', 'APARTMENT CLEANOUT-ESTATE CLEANOUT-CONDO CLEAN OUT', '', 'WATER DAMAGE RESTORATION-WATER EXTRACTION COMPANY', '', 'STORM CLEANUP-HURRICANE CLEANUP-TORNADO CLEANUP-DECLUTTER SERVICES', '', 'FLOODED BASEMENTS-CELLAR FLOODING-BUILDING CARPETS FLOODS DAMAGES', '', 'BROKEN PIPE-BURST PIPE-BUSTED PIPE-FROZEN PIPE-DISASTER DAMAGE REPAIR', '', 'HOARDER + FILTH + FECES + FIRE + FLOOD CLEANUP===SEWAGE + MOLD REMOVAL    '",Housekeeping and Cleaning,hoarder filth fece fire flood cleanup sewag mold remov nyc long island fairfield brooklyn queen bronx westchest hoarder filth fece fire flood cleanup sewag mold remov new york cleanout cleanup cleanout remov demolit decontamin servic new york cleanout avail anyday anytim anywher new york cleanout 24 7 30 minut emerg respons gross filth cleanup fece cleanup hoarder cleanup mold cleanup flood water cleanup sewag cleanup fire cleanup smoke cleanup trash remov junk remov insul remov furnitur remov carpet remov wood floor remov tile floor remov drywal remov pressur clean hous power wash build wash deck wash pleas call 24 7 estim day servic new york new jersey connecticut new york citi manhattan nyc ny brooklyn bronx queen staten island long island nassau counti suffolk counti westchest counti new york fairfield counti connecticut northern new jersey 24 7 estim 24 7 remov clean 24 7 demolit contractor 24 7 emerg day servic remov clean trash remov rubbish remov junk remov garbag remov yard clean construct debri remov tree remov tree stump remov grind leaf rake leaf remov brush remov front yard back yard landscap ground swim pool remov safe remov sign remov piano remov old furnitur remov offic furnitur remov swingset remov playset remov hot tub remov deck remov wood shed remov metal shed remov chain link metal fenc remov wooden fenc remov jacuzzi remov swing set remov play set remov batt insul remov blown insul remov fiberglass insul remov replac insul replac insul instal servic attic basement crawl space insul remov carpet remov wood floor remov tile floor remov cabinet remov wet wall remov wet ceil remov drywal remov sheetrock remov plaster remov kitchen cabinet counter remov bathroom vaniti remov interior demolit exterior demolit gut servic hous demolit commerci build demolit servic flood cleanup water clean mud clean urin cleanup mold cleanup mold remedi mold inspect test anim fece cleanup raccoon latrin cleanup cat cleanup anim wast clean servic squirrel cleanup servic anim hoard clean anim drop clean rodent cleanup mous cleanup rat cleanup mous cleanup bat guano clean pigeon clean bird poop clean fli squirrel fece cleanup racoon fece clean gross filth clean sewag clean sludg clean fire cleanup smoke cleanup soot cleaner ash cleanup crime scene cleanup blood cleanup bodi fluid cleanup hoard clean clutter clean trash hoard cleanout crawlspac cleanup basement clean cellar dirt cleanup home clean condominium cleanout offic cleanout attic cleanup garag cleanup barn cleanup shed cleanup industri build cleanup factori warehous cleanup real estat foreclosur cleanout tenant evict cleanout apart cleanout estat cleanout condo clean water damag restor water extract compani storm cleanup hurrican cleanup tornado cleanup declutt servic flood basement cellar flood build carpet flood damag broken pipe burst pipe bust pipe frozen pipe disast damag repair hoarder filth fece fire flood cleanup sewag mold remov
16,16,16,https://newyork.craigslist.org/mnh/hss/d/new-york-trusted-professional-movers/7411423119.html,"Ã°Å¸â€™Â¥ Trusted & Professional Movers , Full Service Moving Company Ã°Å¸â€™Â¥","We can do any type of move you need !!!', '- Local Moving (A-to-B)', '- Long Distance Moving', '- Labor-only Moving Help (ie. loading &; unloading)', '', 'CALL TODAY FOR A FREE QUOTE AND QUICK SERVICE: (866) 482-5477', '', 'We come equipped with, dollies, blankets, mattress covers, straps,', 'tools, wraps and tie downs. We can disassemble and reassemble your furniture.', '', 'Experienced, Reliable, Dependable yet Affordable;', '', 'We are not just another moving company, Our crew likes to think about every little detail when moving, itÃ¢â‚¬â„¢s the little details that really make the difference between an average move and a great move. ', 'We like to strive for the latter and we continue to do this on a daily basis.', '', 'Our Mission : To exceed expectations on every move!', '', 'SHORT NOTICE? LAST MINUTE? WE GOT YOU COVERED!!!', '', 'CALL TODAY FOR A FREE QUOTE AND QUICK SERVICE: (866) 482-5477', '', '', 'By contacting us or submitting your information you authorize us and our movers to call or email you and send you prerecorded, artificial-voice, auto dialed calls and text messages at the mobile or landline number you entered on our site, even if your number is on any national, state, or corporate DNC List with offers about their products or services. Your consent to this agreement is not required to purchase products or services.', '    '",Movers and Packers,trust profession mover full servic move compani type move need local move b long distanc move labor move help ie load unload call today quot quick servic 866 482 5477 come equip dolli blanket mattress cover strap tool wrap tie down disassembl reassembl furnitur experienc reliabl depend yet afford anoth move compani crew like think everi littl detail move littl detail realli make differ averag move great move like strive latter continu daili basi mission exceed expect everi move short notic last minut got cover call today quot quick servic 866 482 5477 contact u submit inform author u mover call email send prerecord artifici voic auto dial call text messag mobil landlin number enter site even number nation state corpor dnc list offer product servic consent agreement requir purchas product servic
17,17,17,https://newyork.craigslist.org/lgi/hss/d/long-island-city-best-moving-company/7411422632.html,Ã¢Â­Â Best Moving Company  Ã¢Â­Â Fast & Professional Movers. (Long Island),"When it comes to fast and professional moving service, you canÃ¢â‚¬â„¢t wrong if you choose our company because:', '', 'Ã¢â‚¬Â¢ We are safety conscious- Not only do we use seasoned drivers but we also ensure that your delicate loads are wrapped with blankets and stored in boxes to avoid zero accidents.', ' ', 'Ã¢â‚¬Â¢ Professional- As experts in the field, we can assemble and disassemble furniture, electronic gadgets, kitchenware, etc.', ' ', ' ', 'Ã¢â‚¬Â¢ Reliable- Call us anything, anywhere we will be there.', '', '', 'Kindly call (866) 652-1722 to get a free quote!', 'Our services include:', '', '* Door to door pickup and delivery', '* Loading and unloading ', '* Long distance Moving', '* Same day moving', '* Storage Moving', '* House moving', '* Studio Moving', '', 'Our services are Ã¢â‚¬Â¦.', '', 'Ã¢â‚¬Â¢\tAffordable - No charge for tax, tools, or tolls.', 'Ã¢â‚¬Â¢\tAccepts all payment methods.', '', ' ', ' ', 'Why use an expensive company while you can get professionals to move your goods without hassles and delays for an affordable amount?', ' ', ' Kindly call (866) 652-1722 to get your FREE quote today!', '', '', 'By contacting us or submitting your information you authorize us and our movers to call or email you and send you prerecorded, artificial-voice, auto dialed calls and text messages at the mobile or landline number you entered on our site, even if your number is on any national, state, or corporate DNC List with offers about their products or services. Your consent to this agreement is not required to purchase products or services    '",Movers and Packers,best move compani fast profession mover long island come fast profession move servic wrong choos compani safeti consciou use season driver also ensur delic load wrap blanket store box avoid zero accid profession expert field assembl disassembl furnitur electron gadget kitchenwar reliabl call u anyth anywher kindli call 866 652 1722 get quot servic includ door door pickup deliveri load unload long distanc move day move storag move hous move studio move servic tafford charg tax tool toll taccept payment method use expens compani get profession move good without hassl delay afford amount kindli call 866 652 1722 get quot today contact u submit inform author u mover call email send prerecord artifici voic auto dial call text messag mobil landlin number enter site even number nation state corpor dnc list offer product servic consent agreement requir purchas product servic
18,18,18,https://newyork.craigslist.org/mnh/hss/d/new-york-professional-cleaningexcellent/7411412876.html,Ã°Å¸â„¢â€šPROFESSIONAL CLEANINGÃ°Å¸â„¢â€šEXCELLENT SERVICE Ã°Å¸â„¢â€šRELIABLEÃ°Å¸â„¢â€š10% OFF (New York),"On Point Cleaning and Moving', '', 'LICENSED. INSURED. AFFORDABLE. ESSENTIAL. 5 STAR SERVICE!', '', 'Check out our specials at onpointcleaningandmoving.com', '', 'We are reliable professionals that offer exceptional cleaning and moving services at very reasonable prices. Our services are available to any residential or commercial properties in the United States. BOOK ONLINE to enjoy 10% off any service at onpointcleaningandmoving.com ', '', 'FREE MONTH of co-hosting for your Air Bnb by hiring us for your turnover cleanings!', '', 'Call or TEXT 267-747-7346', 'onpointcleaningandmoving.com', '', 'Residential/ Commercial Cleaning', 'Residential/ Commercial Moving', 'Move in/ out cleaning', 'Organizing', 'Air Bnb Turnovers', 'Air Bnb Hosting', 'Air Bnb Property Management', 'Construction Cleaning', 'Office cleaning ', 'Carpet cleaning ', 'Upholstery cleaning ', 'Laundry', 'Painting ', 'Lawn maintenance ', 'Interior decorating ', 'ETC ETC ETC!!!!!!', '', 'Call or TEXT 267-747-7346', '', 'onpointcleaningandmoving.com', '', '', 'TALK TO YOU SOON :-)    '",Housekeeping and Cleaning,profession clean excel servic reliabl 10 new york point clean move licens insur afford essenti 5 star servic check special onpointcleaningandmov com reliabl profession offer except clean move servic reason price servic avail residenti commerci properti unit state book onlin enjoy 10 servic onpointcleaningandmov com month co host air bnb hire u turnov clean call text 267 747 7346 onpointcleaningandmov com residenti commerci clean residenti commerci move move clean organ air bnb turnov air bnb host air bnb properti manag construct clean offic clean carpet clean upholsteri clean laundri paint lawn mainten interior decor call text 267 747 7346 onpointcleaningandmov com talk soon
19,19,19,https://newyork.craigslist.org/que/hss/d/flushing-69-home-cleaning-services/7411411897.html,"Ã°Å¸ÂÂ $69 Home Cleaning Services House Condo Apartment Maid Deep Move in out - NYC (Bronx, Brooklyn, Manhattan, Queens, Long Island, New Jersey)","""On-Demand Household Services with Diem! It's Quicker, Cheaper, and Safer."", 'Diem offers affordable &; professional home cleaning services across New York City including Bronx,Brooklyn, Manhattan, Queens, Staten Island, NYC and surrounding areas.', '', 'Order directly on DIEM APP for same-day service, next-day or later!', '', '$69 - 2 Hours Cleaning', '$94 - 3 Hours Cleaning', '$119 - 4 Hours Cleaning', '$139 - 5 Hours Cleaning', '$159 - 6 Hours Cleaning', '$224 - 8 Hours Cleaning (2 Cleaners x 4hrs each)', '$259 - 10 Hours Cleaning (2 Cleaners x 5hrs each)', '- - USE CODE CL-006 TO SAVE $6 ON CHECKOUT - -', '', 'WE PROVIDE THE SUPPLIES AND EQUIPMENT', '', 'LEARN MORE or ORDER on WEB:', 'https://diemtheapp.com/', '', 'OR ORDER VIA MOBILE APP:', 'Download DIEM APP for FREE on the App Store &; Google Play Store!', '', 'DIEM APP for iPhone: https://itunes.apple.com/ca/app/diem/id1422037593', '', 'DIEM APP for Android: https://play.google.com/store/apps/details?id=app.diem.requestor', '', '', 'Have any questions, comments, or inquiries? Text us and get a response in a few minutes (917) 277-3368', '', 'Diem App is a Top Home Services app. We specialize in everyday household tasks. Get things done with a press of a button, and get your time back!', '', '', 'OUR TOP SERVICES', '- Home Cleaning: standard; deep cleaning; move-in cleaning', '- Lawn Care: lawn mowing, yard work', '- Snow Removal: shoveling', '- Muscles: moving help', '- Handyman: shelves; door locks; assembly; TV mounting; curtains', '- Plumbing: faucet replacement; toilet clogs; sink clogs; leaks', '', ""WHAT'S MADE DIEM THE TOP HOME SERVICES APP"", '- Customer Support: we aim to please every customer', '- Easy-to-Use Interface: Order within a few seconds', '- Easy Payments: Secure payments backed by Chase Bank', '- Quality Control and Training', '- Background Checks and tested before servicing customers', '', '', ""Choosing Diem makes sense. It's easy to see why. We are available to answer questions throughout the way!"", '    '",Housekeeping and Cleaning,69 home clean servic hous condo apart maid deep move nyc bronx brooklyn manhattan queen long island new jersey demand household servic diem quicker cheaper safer diem offer afford profession home clean servic across new york citi includ bronx brooklyn manhattan queen staten island nyc surround area order directli diem app day servic next day later 69 2 hour clean 94 3 hour clean 119 4 hour clean 139 5 hour clean 159 6 hour clean 224 8 hour clean 2 cleaner x 4hr 259 10 hour clean 2 cleaner x 5hr use code cl 006 save 6 checkout provid suppli equip learn order web http diemtheapp com order via mobil app download diem app app store googl play store diem app iphon http itun appl com ca app diem id1422037593 diem app android http play googl com store app detail id app diem requestor question comment inquiri text u get respons minut 917 277 3368 diem app top home servic app special everyday household task get thing done press button get time back top servic home clean standard deep clean move clean lawn care lawn mow yard work snow remov shovel muscl move help handyman shelf door lock assembl tv mount curtain plumb faucet replac toilet clog sink clog leak made diem top home servic app custom support aim pleas everi custom easi use interfac order within second easi payment secur payment back chase bank qualiti control train background check test servic custom choos diem make sens easi see avail answer question throughout way
20,20,20,https://newyork.craigslist.org/que/hss/d/middle-village-oven-repair-stove-repair/7411407239.html,"Oven Repair, Stove Repair, Refrigerator, Dynavent Repair (Queens)","All work Fully Guaranteed!', '718 265-7043 </b>', 'www.Ineed Repair.com', '</p>'","Installation, Repairs & Rennovation",oven repair stove repair refriger dynav repair queen work fulli guarante 718 265 7043 b www ine repair com p
21,21,21,https://newyork.craigslist.org/mnh/hss/d/new-york-gloria-cleaningbest-new-year/7411405627.html,GLORIA CLEANINGÃ°Å¸ÂÂ¡Ã°Å¸ÂÅ¡Ã°Å¸ÂÂ BEST NEW YEAR  DEEP CLEANING & ORGANIZE. (Downtown),"<b>""PROFESSIONAL AND QUALITY SERVICES""</b>', ' ', '<b>*Cleaning, Electrostatic, Sanitizing and Organizing*</b>', '  ', 'I specialize in all types of Cleaning Services.', 'Ã¢â„¢Â¡I am extremely picky about my cleaning standards, because above all, it is my passion. ', 'That is why I focus on deep cleaning to offer you a diligent and quality service that I call ""The Wow""', '', 'Ã¢â„¢Â¡I customize my services to meet your needs and budget. I offer a full range of cleaning services and use my ""GloriaÃ¢â‚¬â„¢s Special Touch"" to guarantee the best result.       ', '', '""GloriaÃ¢â‚¬â„¢s Special Touch"" cleans correctly and meticulously, every nook and cranny. Our cleaning is based on ECO-FRIENDLY products and careful rinsing with hot water plus deodorizing.', '', '<b>COMMERCIAL </b>', 'Ã¢â€“Â Offices, Hotels, Schools, Daycares, Health Facilities, Hospitals, Medical Offices, Industrial Complexes, Embassies, Newsrooms, Art Studios, Spas, Recreational Centers, Gyms.', 'RESIDENTIAL CLEANING', ""Ã¢â€“Â House, Apartments, Buildings, Airbnb's, Hotels and Common areas. "", '', '<b>OPERATING HOURS: Mon-Sun 6am-11pm </b>', 'Ã¢â„¢Â¤My team and I will travel anywhere, and we are available to work all over New York (City &; State), and outer NY areas (New Jersey, Long Island, Westchester)', '', '<b>WHAT WE OFFER:</b>', 'Ã¢â€“Â Basic/ Standard Cleaning', 'Ã¢â€“Â Deep Cleaning', 'Ã¢â€“Â Steam Cleaning', 'Ã¢â€“Â Move in/Move Out Cleaning', 'Ã¢â€“Â Upholstery Cleaning', 'Ã¢â€“Â Decluttering Cleaning', 'Ã¢â€“Â Hoarding Cleaning', 'Ã¢â€“Â Movie Set Cleaning ', 'Ã¢â€“Â Pre/Post Event Cleaning', 'Ã¢â€“Â Commercial/Residential Cleaning', 'Ã¢â€“Â Retail Space Cleaning', 'Ã¢â€“Â Industrial Cleaning', 'Ã¢â€“Â Pre/Post Construction Cleaning', 'Ã¢â€“Â Trauma Cleaning', 'Ã¢â€“Â Crime Scene Cleaning', 'Ã¢â€“Â Bio-Hazard Cleaning', 'Ã¢â€“Â Electrostatic Cleaning', 'Ã¢â€“Â Extreme Cleaning ', '', '<b>OTHER SERVICES</b>', 'Ã¢â€“Â Packing/unpacking', 'Ã¢â€“Â Move in/Move out', 'Ã¢â€“Â Junk removal/Clean up', 'Ã¢â€“Â Carpet steaming/Shampooing', 'Ã¢â€“Â Upholstery cleaning (Sofas, Chairs)', 'Ã¢â€“Â Pet Odor Removal (Pet Friendly)', 'Ã¢â€“Â Unclogging', 'Ã¢â€“Â Floor Cleaning with Steam, Vacuum, Scrubbing, Polishing, Waxing &; Shining', 'Ã¢â€“Â Furniture: Dusting, Polishing, Shining', '', '           <b>ESTIMATED COST AND PRICES</b>', '', '<b>MAINTENANCE (Recurring services)</b>', 'Starting prices for deep cleaning of Small/Standard Houses/Apartment ', 'STUDIO ..........................$100+ ', '1 BEDROOM...................$125+', '2 BEDROOMS.................$150+', '3 BEDROOMS.................$180+', '                        ', 'Ã°Å¸ÂÂ¡Deep Cleaning $35/H or Flat Rate for first time only <b>(minimum 4hrs)</b>', 'Ã°Å¸â€˜Å¡Ã°Å¸â€ºÂÃ°Å¸â€˜Â Organizing $35/H', 'Ã°Å¸ÂËœDeep cleaning + Organizing $35/H ', 'Ã°Å¸ÂÂ°Royal deep cleaning + Organizing $50/H or Flat Rate', 'Ã°Å¸ÂÂ°Extreme Cleaning + Organizing $50/H or Flat Rate', 'Ã°Å¸ÂÂ¦ Office, Commercial and Other $25-$50/H or Flat Rate', '', ' <b>MINIMUM assignment $100</b>', '<b> For any long-term commitment, the first trial is free.</b>', '                         ', '                                   <b> Ã¢Ëœâ€ Additional Areas/ServicesÃ¢Ëœâ€  </b>', 'Room or Area: Bedroom, Living room, Dining room, $35', 'Kitchen, Bathroom $40', 'Interior cleaning of: Fridge/Freezer $35. Stove $35 and Microwave $30 ', 'Windows $8+ each, Cabinet and Closets $35/hr or flat rate', 'Ã¢â„¢Â¤Laundry Folding Ironing; Organizing Clothes 35$/H', '', 'Ã¢â„¢Â§I also have a special treatment for Cockroaches, Mice &;, Rat infestation. ', '6 months Guarantee, $5 for the small bag.', '', 'Ã¢â„¢Â¤I provide all the necessary Products &; Equipment or Transportation.', '', ""All prices on top can be changed or negotiated at any time, because of the driving distance, the area, the kind of assignment, the actual size of the space, the workload, and according to the expectations and the customer's needs."", '', 'I am passionate, meticulous and a perfectionist, that takes great pride in her work. For me, work comes first.  Book me for a cleaning and see for yourself if I deserve ""The Wow!""', '', 'Feel free to call and ask for any information that you need!', 'Phone: call or text: 934 444 5557/929 488 0206. Ask for GLORIA'",Housekeeping and Cleaning,gloria clean best new year deep clean organ downtown b profession qualiti servic b b clean electrostat sanit organ b special type clean servic extrem picki clean standard passion focu deep clean offer dilig qualiti servic call wow custom servic meet need budget offer full rang clean servic use gloria special touch guarante best result gloria special touch clean correctli meticul everi nook cranni clean base eco friendli product care rins hot water plu deodor b commerci b offic hotel school daycar health facil hospit medic offic industri complex embassi newsroom art studio spa recreat center gym residenti clean hous apart build airbnb hotel common area b oper hour mon sun 6am 11pm b team travel anywher avail work new york citi state outer ny area new jersey long island westchest b offer b basic standard clean deep clean steam clean move move clean upholsteri clean declutt clean hoard clean movi set clean pre post event clean commerci residenti clean retail space clean industri clean pre post construct clean trauma clean crime scene clean bio hazard clean electrostat clean extrem clean b servic b pack unpack move move junk remov clean carpet steam shampoo upholsteri clean sofa chair pet odor remov pet friendli unclog floor clean steam vacuum scrub polish wax shine furnitur dust polish shine b estim cost price b b mainten recur servic b start price deep clean small standard hous apart studio 100 1 bedroom 125 2 bedroom 150 3 bedroom 180 deep clean 35 h flat rate first time b minimum 4hr b organ 35 h deep clean organ 35 h royal deep clean organ 50 h flat rate extrem clean organ 50 h flat rate offic commerci 25 50 h flat rate b minimum assign 100 b b long term commit first trial b b addit area servic b room area bedroom live room dine room 35 kitchen bathroom 40 interior clean fridg freezer 35 stove 35 microwav 30 window 8 cabinet closet 35 hr flat rate laundri fold iron organ cloth 35 h also special treatment cockroach mous rat infest 6 month guarante 5 small bag provid necessari product equip transport price top chang negoti time drive distanc area kind assign actual size space workload accord expect custom need passion meticul perfectionist take great pride work work come first book clean see deserv wow feel call ask inform need phone call text 934 444 5557 929 488 0206 ask gloria
